track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,hit,era
Opened Up the Heavens,Isla Vista Worship,spotify:track:0mq5n87KPgmWAatkZkjPoi,0.509,0.476,8,-7.959,1,0.0396,0.403,0.000185,0.178,0.36,88.054,272727,4,65.47549,9,0,10
Crooked Smile,Hella,spotify:track:0hXInI3PSbNNHDu2NbQGiU,0.571,0.744,7,-7.878,1,0.146,0.435,0.0,0.829,0.868,81.052,276284,4,35.225,13,0,10
Orphans of the Sky,36,spotify:track:3wwxIAfuJWjxgzgrQIjARs,0.172,0.148,10,-18.667,1,0.0394,0.908,0.763,0.0834,0.038,123.948,412891,3,21.75482,27,0,10
Fresh Eyes,Andy Grammer,spotify:track:5NDUXbMwcnTQp66tI2zcdR,0.828,0.56,0,-6.685,1,0.0327,0.548,3.66e-05,0.15,0.872,122.054,198001,4,32.70325,12,1,10
Can't Get Enough,J. Cole Featuring Trey Songz,spotify:track:3mTpegrOwRn0oJjv4TSbEE,0.768,0.62,2,-7.399,1,0.0658,0.139,0.0,0.521,0.589,132.035,225960,4,23.38601,11,1,10
Higher Love,Kygo X Whitney Houston,spotify:track:6oJ6le65B3SEqPwMRNXWjY,0.693,0.678,8,-7.159,1,0.0324,0.0154,6.05e-06,0.101,0.404,103.952,228267,4,27.33844,11,1,10
No Flex Zone,Rae Sremmurd,spotify:track:1sw6h6YPbJ8cLedhg3wDpC,0.925,0.518,8,-5.831,1,0.106,0.00433,0.0,0.0976,0.241,120.064,231067,4,24.26451,9,1,10
Ghost Mountain,The Unicorns,spotify:track:6qkOSOyMbMLVj1zJlcPEPx,0.673,0.43,11,-8.97,1,0.0434,0.624,0.0411,0.082,0.605,79.939,190247,4,30.86975,8,0,10
Thotiana,Blueface,spotify:track:3oh6SCCeLuXhFpEyepla6G,0.906,0.382,10,-12.89,0,0.269,0.18,0.0,0.113,0.391,104.025,129264,4,47.9462,7,1,10
Aquasphere - Radio Edit,Dr. Sounds,spotify:track:1VhILpcV3lqjCwEmYjYEVw,0.162,0.0194,9,-28.806,0,0.0496,0.99,0.952,0.0872,0.0282,131.473,216592,3,19.54251,13,0,10
No Other Name,Holy Communion Instrumental Duo,spotify:track:1nGEj2zjmZjbDZa9ubgNL0,0.516,0.0443,7,-21.661,1,0.0476,0.986,0.931,0.108,0.206,137.809,289909,4,29.82146,11,0,10
Längtans café,Lasse Stefanz,spotify:track:4eRI034OAfC4hPgH9fsCSk,0.704,0.666,0,-7.092,1,0.0237,0.276,4.13e-06,0.0992,0.83,108.916,238893,4,18.62954,11,0,10
Like I Would,Zayn,spotify:track:1zWMf9bVyhY5W3ZORbjNWt,0.565,0.832,10,-5.732,0,0.114,0.0247,0.0,0.26,0.233,112.827,192133,4,51.69151,8,1,10
Killers of the Unborn,Barren Cross,spotify:track:5uEelTfXEVaPyY8yhM7S8q,0.447,0.989,9,-3.628,1,0.129,0.000289,0.0148,0.324,0.235,78.862,205627,4,24.43816,9,0,10
Dancing,Vantage,spotify:track:4Ub5Zdlj3xKs6UeNmJzH5p,0.66,0.807,11,-7.92,0,0.393,0.00655,6.16e-06,0.0658,0.546,119.965,282000,4,38.03877,10,0,10
Feeling Good,Ahmad Jamal,spotify:track:3j4gmX547MfmvVkxGUKEtk,0.689,0.353,5,-13.69,0,0.0371,0.814,0.00201,0.12,0.8,81.995,172016,4,46.0383,5,0,10
Let's Go Crazy,Prince And The Revolution,spotify:track:0QeI79sp1vS8L3JgpEO7mD,0.309,0.93,11,-6.399,1,0.125,0.0192,0.0022,0.106,0.376,195.815,280000,4,56.72941,9,1,10
You Ain't Coming Back,Zeal & Ardor,spotify:track:0ltZfCMoFkijXOnyBMZVTq,0.436,0.559,1,-7.408,0,0.0387,0.00792,0.0,0.101,0.212,118.023,198520,4,47.84832,10,0,10
Le bonheur,L'Entourloop,spotify:track:50x8tChpDOmtHIX3mdUqWk,0.748,0.469,4,-9.619,0,0.0586,0.00225,0.0894,0.066,0.191,140.024,263865,4,21.2652,11,0,10
Immortal,21 Savage,spotify:track:4IO8X9W69dIQe0EC5ALXhq,0.741,0.87,6,-3.494,0,0.503,0.00813,0.0,0.114,0.663,184.194,254723,4,36.4886,18,1,10
Drugstore,Def Cut,spotify:track:19ZBV24wi9aTmwG4XxFkdp,0.693,0.723,2,-7.513,1,0.164,8.49e-05,0.773,0.121,0.402,184.003,196282,4,66.98812,8,0,10
Dear Future Husband,Meghan Trainor,spotify:track:3cU2wBxuV6nFiuf6PJZNlC,0.655,0.782,1,-4.789,1,0.185,0.375,0.0,0.317,0.832,79.427,184227,4,66.14638,5,1,10
Amnesia,5 Seconds Of Summer,spotify:track:1JCCdiru7fhstOIF4N7WJC,0.594,0.497,2,-5.26,1,0.0303,0.0343,0.0,0.162,0.101,101.671,237248,4,44.56974,9,1,10
OTW,"Khalid, Ty Dolla $ign & 6LACK",spotify:track:6Hgh47WXVKtXN5zGOu0hjI,0.652,0.678,2,-6.183,1,0.0541,0.183,3.26e-05,0.106,0.28,72.989,263014,4,67.42753,13,1,10
What's Free,Meek Mill Featuring Rick Ross & JAY-Z,spotify:track:4iQ5gmTAzWfK8JyFC2LBox,0.511,0.718,11,-6.293,0,0.404,0.000322,0.0,0.111,0.267,166.42,362839,4,36.28663,19,1,10
Sex Therapy,Robin Thicke,spotify:track:6MmxDAqXSxFS9dLQs1l7DT,0.702,0.53,3,-4.384,1,0.0296,0.679,0.0,0.241,0.319,112.036,275147,4,16.78126,14,1,10
The Heretic Prevails,Shadow of Intent,spotify:track:5pEynJLDHQw18Nqpci58Ss,0.433,0.997,0,-3.386,0,0.312,0.00383,0.597,0.436,0.0391,140.011,288054,4,122.52501,7,0,10
When We Were Young,Adele,spotify:track:7IWkJwX9C0J7tHurTD7ViL,0.381,0.594,3,-5.97,1,0.0486,0.348,0.0,0.0925,0.273,143.86,290907,4,31.34795,13,1,10
Hookah,Tyga Featuring Young Thug,spotify:track:3qQ6WFhcAx6LOH1UHz1c0U,0.678,0.484,1,-6.647,0,0.43,0.735,0.0,0.117,0.219,190.04,202320,4,40.78937,13,1,10
You The Boss,Rick Ross Featuring Nicki Minaj,spotify:track:24XPxbzGwOlPKf1pdf1ZtW,0.715,0.68,11,-6.57,1,0.14,0.00704,0.0,0.139,0.473,140.991,280667,4,27.4165,15,1,10
Dragon de métal,Izïa,spotify:track:7ipq1NcRuMHAPzGxNZQFHQ,0.681,0.496,4,-8.223,0,0.0453,0.332,0.00412,0.11,0.0661,97.993,256240,4,76.71725,11,0,10
Bye Bye Blues,Esquivel!,spotify:track:7CjE6tcGvmdMVQ2m2dI7cG,0.447,0.553,7,-12.106,1,0.0428,0.581,0.711,0.102,0.459,93.349,135667,3,24.62635,6,0,10
Walk,Foo Fighters,spotify:track:76Je5Wklky23mVoxiRszcN,0.231,0.866,9,-5.131,1,0.0517,3.62e-05,0.000552,0.29,0.191,138.311,255960,4,25.84663,10,1,10
Planet Metal,Emerald Sun,spotify:track:4BJhNNXqcjWOzKYUjB6h5U,0.369,0.951,10,-1.774,0,0.0569,0.000264,0.0853,0.249,0.349,175.027,276558,4,23.63382,15,0,10
Tonight Tonight,Hot Chelle Rae,spotify:track:2i0AUcEnsDm3dsqLrFWUCq,0.686,0.783,4,-4.977,1,0.119,0.0764,0.0,0.163,0.814,99.978,200467,4,41.56043,7,1,10
Barbie Dreams,Nicki Minaj,spotify:track:6Poyf51k7W3NKnsGwAI90B,0.855,0.787,8,-4.134,0,0.334,0.313,0.0,0.194,0.702,88.003,279867,4,24.99546,9,1,10
Bruise,Echoes Of Yul,spotify:track:2yxlMpvlbVBzqNnR3rmCFn,0.205,0.43,0,-9.997,0,0.0332,0.0225,0.783,0.0796,0.035,140.156,575345,4,47.92946,23,0,10
Alive,Dabin,spotify:track:0dtuE679z6pgdEIMjgj26u,0.377,0.566,11,-6.173,1,0.044,0.134,0.0,0.135,0.222,154.875,365419,4,24.00343,17,0,10
East Tennesse Blues,Bill Monroe,spotify:track:4KVkKbx2aMcDXiiZQKzmCq,0.424,0.639,1,-19.469,1,0.0634,0.378,0.266,0.444,0.975,159.088,173600,4,76.03829,8,0,10
Erase Me,Kid Cudi Featuring Kanye West,spotify:track:6XkuklKiHYVTlVvWlTgQYP,0.688,0.631,9,-5.612,1,0.13,0.063,0.0,0.108,0.854,186.066,192253,4,33.57385,10,1,10
The Warning,Procession,spotify:track:5LN3YPwBZ5NYSjcYX3WrCt,0.525,0.908,8,-8.501,1,0.064,0.00411,0.775,0.145,0.0372,123.964,146929,4,54.06965,6,0,10
She Moves In Her Own Way,The Kooks,spotify:track:1BuCy88dqYu5zd4GCNuHh8,0.465,0.811,7,-5.392,1,0.0619,0.273,0.0,0.0968,0.811,76.776,169347,4,34.18457,7,0,10
Crescent,John Coltrane Quartet,spotify:track:5KpU2bkurGoKg6uyEJHBbg,0.362,0.381,0,-8.789,0,0.0457,0.905,0.00183,0.0737,0.334,74.582,608467,4,23.85848,22,0,10
Cold,Maroon 5 Featuring Future,spotify:track:7gwLQ4tZ5UdZ7qNcDyJ8wr,0.693,0.717,9,-6.346,0,0.107,0.14,0.0,0.0464,0.412,99.836,234308,4,27.39501,11,1,10
"Le Bien, Le Mal",Guru,spotify:track:42KjehaZWieQYBUocNehit,0.842,0.821,1,-9.86,1,0.163,0.0413,0.00249,0.346,0.594,101.986,202160,4,20.45929,12,0,10
Deja Vu,Post Malone Featuring Justin Bieber,spotify:track:0H8XeaJunhvpBdBFIYi6Sh,0.62,0.69,7,-6.508,1,0.0493,0.0931,0.0,0.131,0.331,133.935,234213,4,27.86278,13,1,10
She's So Mean,matchbox twenty,spotify:track:2toY6JyyfKy9TwNk3Ou2XG,0.672,0.875,0,-3.728,1,0.0378,0.0136,0.0,0.279,0.676,118.014,232320,4,24.5984,11,1,10
Voor altijd jong (feat. Danny DV8) - Live @ Graspop Metal Meeting '18,Fleddy Melculy,spotify:track:3ufMPrC3MW3qhpOp3NrdM5,0.466,0.961,1,-4.17,0,0.118,0.000307,0.000483,0.915,0.171,78.956,172147,4,22.59692,8,0,10
She Knows,J. Cole Featuring Amber Coffman & The Cults,spotify:track:282L6SR4Y8Rs0VUgtEy1Zw,0.766,0.739,1,-10.364,1,0.0805,0.0192,0.0794,0.229,0.185,118.005,296520,4,33.08374,10,1,10
Come Back Song,Darius Rucker,spotify:track:4sHOAALFZiNa4wukjPSBpq,0.516,0.745,9,-5.674,1,0.0381,0.138,0.0,0.114,0.77,177.781,235147,4,21.91768,10,1,10
No Role Modelz,J. Cole,spotify:track:62vpWI1CHwFy7tMIcSStl8,0.696,0.521,10,-8.465,0,0.332,0.302,0.0,0.0565,0.458,100.0,292987,4,37.81045,15,1,10
Scene Of The Crime - Remastered Studio,The Stooges,spotify:track:4hAQkWi4hQ74nYJ32DFdCF,0.32,0.925,9,-4.417,0,0.124,1.19e-06,0.927,0.318,0.6,120.263,171510,4,82.56013,7,0,10
(It) Feels So Good,Steven Tyler,spotify:track:3xuzbqmCALn6Ua8JeOrnZl,0.738,0.952,6,-3.386,0,0.0515,0.0631,0.0,0.216,0.899,122.0,211293,4,33.29399,10,1,10
Conscious Ferilla,Kraddy,spotify:track:371iPV5YpIc05soDuzlDOH,0.77,0.928,7,-6.928,1,0.17,0.00199,0.0591,0.664,0.51,101.816,301709,4,16.70598,13,0,10
Good Morning Heartache,Scott Hamilton,spotify:track:14aFuIi1l2arBrZfBv9fBP,0.526,0.17,9,-13.089,0,0.0411,0.823,0.777,0.114,0.18,117.414,322133,4,29.4822,14,0,10
Pärt: Spiegel im Spiegel (Excerpt),Arvo Pärt,spotify:track:2KMr9cGZCqmc7CArKuqnK6,0.209,0.015,5,-31.367,1,0.0426,0.991,0.193,0.059,0.0828,76.21,244907,3,55.05862,16,0,10
Anchor,Novo Amor,spotify:track:7qH9Z4dJEN0l9bidizW7fq,0.457,0.408,9,-11.474,1,0.0307,0.803,0.884,0.126,0.128,117.052,257533,4,84.01312,7,0,10
Whispered Relaxing Haircut Pt. 2,Gibi ASMR,spotify:track:0N4PyikAFhX78iDgsHMme5,0.515,0.0356,1,-41.568,1,0.111,0.000943,0.000107,0.0786,0.119,101.757,356832,3,66.71799,18,0,10
Rock and Scissors,Michael Schulte,spotify:track:6DB8BnvvZ6I3J4Va7xd2gD,0.393,0.558,7,-5.872,0,0.045,0.433,0.0,0.123,0.236,181.735,201818,3,28.42415,8,0,10
Black Light,Black Metal Raccoons,spotify:track:7JLBcfIgMJgF6ZLFuiKbso,0.311,0.702,4,-10.027,0,0.0906,0.129,2.52e-05,0.111,0.0901,150.297,206000,4,49.20656,9,0,10
For Those About to Rock,Godflesh,spotify:track:0TmYaQjCLzD6IWa2ajoJd2,0.269,0.412,3,-10.768,0,0.0544,0.0347,0.902,0.127,0.188,109.806,329867,4,34.34836,8,0,10
Tones For Joan's Bones (Remastered),Blue Mitchell,spotify:track:6DwsN6BHMBmy8ZCpmmirGI,0.479,0.265,2,-13.305,1,0.0287,0.87,0.674,0.148,0.224,140.607,397933,4,23.99747,19,0,10
Je te veux,Erik Satie,spotify:track:2qZePoxz5PZ07LiUr8ofWw,0.406,0.0376,0,-24.348,1,0.0387,0.996,0.934,0.105,0.203,95.835,335280,3,37.25067,15,0,10
"Cello Suite No. 5 in C Minor, BWV 1011: III. Courante",Johann Sebastian Bach,spotify:track:30TemGOt7P9bwpDbbkKgvl,0.491,0.0211,0,-27.538,0,0.064,0.92,0.886,0.109,0.599,64.878,141067,3,41.20611,5,0,10
Playing Games,Summer Walker,spotify:track:2xyx0o4xNOLLjBSbOOdcbA,0.726,0.408,11,-6.606,0,0.0614,0.603,0.0,0.225,0.459,115.918,143227,4,24.71805,8,1,10
Diplomatic Immunity,Drake,spotify:track:4haJoBPbPj9QFKNpp9e8kx,0.654,0.839,9,-5.076,0,0.443,0.00531,0.0,0.308,0.549,74.886,255867,4,41.08412,12,1,10
Een Meisje Van Zestien,Boudewijn de Groot,spotify:track:3ntrvzOEzYbh24qdUqCLAK,0.568,0.488,2,-11.07,0,0.0453,0.0178,0.0,0.166,0.733,140.445,178733,4,27.32628,10,0,10
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,spotify:track:2YpeDb67231RjR0MgVLzsG,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,157067,4,28.69559,6,1,10
Light in the Sky,We Banjo 3,spotify:track:6PK2nlGa2DXUHqvqoJ8uRW,0.632,0.775,7,-4.648,1,0.078,0.434,0.0,0.266,0.331,125.002,227600,4,31.91137,10,0,10
Creepin',Eric Church,spotify:track:2krJlC7MXXpOdPipgc0TaS,0.464,0.889,5,-5.042,1,0.0497,0.0389,0.0272,0.31,0.539,87.858,232720,4,90.35559,6,1,10
We're On the Run,Gold Motel,spotify:track:1bi16bLASWL1HZFyPLkDjL,0.635,0.878,2,-5.82,1,0.0597,0.0699,0.0,0.0389,0.935,143.039,178260,4,66.21689,5,0,10
Mac 10,Trippie Redd Featuring Lil Baby & Lil Duke,spotify:track:4e34Qq2lkp92egwgjacVcT,0.79,0.629,9,-7.172,1,0.138,0.179,0.0,0.356,0.833,124.063,127742,4,30.53178,8,1,10
Smile (Living My Best Life),Lil' Duval Featuring Snoop Dogg & Ball Greezy,spotify:track:17jeLyQcEUmKv3MXeEo79k,0.874,0.727,8,-7.689,1,0.0777,0.09,5.83e-06,0.0759,0.427,98.97,214160,4,39.34395,7,1,10
Johnny Doesn't Want to Go To Heaven,The Killjoys,spotify:track:5f48RP5pkFIvaUiTaTvadp,0.266,0.848,9,-5.965,1,0.0855,0.000139,5.29e-05,0.0803,0.715,97.113,162627,4,69.00818,6,0,10
Why Do We Fall?,Hans Zimmer,spotify:track:0Mbd5y1ZlWzSUR2jNQAJXY,0.248,0.419,2,-14.917,0,0.0397,0.458,0.649,0.284,0.0349,103.209,122870,4,28.56658,5,0,10
HP,Maluma,spotify:track:1LIqNVhaIgxXUt2eVoIQJ3,0.837,0.791,4,-3.157,0,0.0773,0.252,1.14e-06,0.188,0.618,91.98,184436,4,50.2676,5,1,10
Sanctuary Demon,Doomshine,spotify:track:5bD6CW3bkQr1JIMN83CjZk,0.312,0.507,9,-6.477,1,0.0346,5.45e-06,0.186,0.0959,0.0571,105.895,524320,4,35.26564,21,0,10
Right Now,Rihanna Featuring David Guetta,spotify:track:28OX5qT45GZBuu8CNKBOj6,0.668,0.64,3,-5.208,0,0.0888,0.049,0.0,0.0675,0.259,130.004,181627,4,31.07414,9,1,10
Listen Before I Go,Billie Eilish,spotify:track:0tMSssfxAL2oV8Vri0mFHE,0.319,0.0561,0,-23.023,1,0.045,0.935,0.00384,0.388,0.082,79.764,242652,3,59.813,9,1,10
Lose My Mind,Brett Eldredge,spotify:track:1qC0pi9ZH47XDjvaNbg8ch,0.68,0.755,6,-5.509,0,0.029,0.0206,0.0,0.21,0.824,101.048,155440,4,29.76075,8,1,10
Variation 15,Benjamin Wallfisch,spotify:track:281vn54pOBz6pI6Rzt8Men,0.121,0.186,3,-17.361,1,0.0427,0.675,0.942,0.102,0.0321,96.161,351640,3,15.80429,22,0,10
God Hates Rock N' Roll Live,The Profane,spotify:track:3R6jxw1WPyuk2HJNz895IQ,0.376,0.987,5,-5.656,0,0.105,0.000274,0.0134,0.941,0.119,92.068,184227,4,80.9683,5,0,10
Friedrich,Alexandre Desplat,spotify:track:3sE4adHw0IVl0QqIzCzIpL,0.438,0.227,10,-20.179,0,0.0361,0.901,0.357,0.112,0.0744,104.125,92600,4,37.50934,4,0,10
Primal Life Code,Winterwolf,spotify:track:2tb90FMgE1j39knuNV6jQX,0.0989,0.932,1,-9.917,1,0.0976,4.6e-06,0.922,0.308,0.195,196.411,226543,3,44.45941,10,0,10
Close Enough For Jazz,Jan Garbarek,spotify:track:7M7ettDPxvRLps85IxxYmo,0.162,0.0349,11,-24.354,1,0.0498,0.957,0.964,0.0912,0.0348,131.439,119333,4,48.59233,6,0,10
I Hold On,Dierks Bentley,spotify:track:01e8dGbulrphX8j3fZDQYk,0.614,0.715,0,-6.451,1,0.0445,0.0849,0.000316,0.102,0.231,117.956,279533,4,23.8841,12,1,10
All That Matters,Justin Bieber,spotify:track:70XP39KE8vTgxtRXcwfxJA,0.696,0.513,6,-5.567,0,0.0424,0.00508,0.0,0.0682,0.144,129.859,191173,4,61.00735,9,1,10
Almost Punk Enough,Slapstick,spotify:track:4XEStvpPaCHuPxtm87vMwx,0.427,0.891,2,-7.341,1,0.107,1.31e-05,1.72e-05,0.271,0.505,144.933,112410,4,53.04736,6,0,10
1970,The Stooges,spotify:track:4I34YXrGiAyNKrCRPg6HR5,0.366,0.965,0,-3.478,1,0.0373,0.000257,0.00137,0.654,0.664,112.288,314547,4,35.0742,14,0,10
Black Metal Is Alive IV,Abrasion,spotify:track:158EnWozqunJNOuhko7KoS,0.157,0.394,9,-17.733,1,0.0492,0.935,0.993,0.11,0.0716,132.476,347402,4,41.51813,12,0,10
"Sick, Sick, Sick",Bayside,spotify:track:0p3YVGafB1214KOw5AokGv,0.388,0.891,6,-3.338,0,0.0816,0.000552,0.0246,0.336,0.533,172.065,214107,4,48.07048,7,0,10
Hi Sonna Pothum,Hiphop Tamizha,spotify:track:2YRVd8cvSqT2Zta5TGTPRF,0.482,0.696,0,-6.646,0,0.089,0.285,2.03e-06,0.115,0.655,183.932,230431,4,32.10163,13,0,10
"Naturally Born (feat. Big Noyd, Large Professor & Kool G Rap) - Instrumental",Ayatollah,spotify:track:6sBSs6kP10ucrVjvPIaVFb,0.488,0.865,7,-7.54,1,0.1,0.000197,0.0286,0.361,0.551,178.2,259336,4,60.59152,11,0,10
Feel My M.F. Bass,Paul Johnson,spotify:track:4Zumf6o6stiBItrJLzOawU,0.872,0.857,11,-7.027,1,0.0632,4.08e-05,0.801,0.0759,0.511,134.032,273931,4,105.2963,8,0,10
Filthy,Justin Timberlake,spotify:track:1L3NV7VrCiuE8C5QlhdeQL,0.745,0.579,1,-5.771,1,0.138,0.0354,0.0118,0.246,0.645,97.002,293947,4,104.98383,8,1,10
Streets Is Callin' (feat. Diamond D & Jaysaun),Edo. G,spotify:track:1UaiqvFyXn8UEZwh6DdwB0,0.569,0.594,8,-7.591,0,0.503,0.316,9.41e-06,0.0729,0.485,85.007,283200,4,44.77504,12,0,10
Otherside,Post Malone,spotify:track:4qWCFTuNnmGNdY4egtb4ZY,0.652,0.643,9,-5.667,0,0.0353,0.318,2.87e-06,0.208,0.109,104.932,228227,4,37.74381,13,1,10
Dream A Little Dream Of Me,Diana Krall,spotify:track:744DamQba12yNGk0M5eSTz,0.471,0.115,10,-16.018,1,0.035,0.948,0.0,0.112,0.253,106.061,277413,3,25.34552,13,0,10
Walk Me Home,P!nk,spotify:track:7DHApOHsIFo7EyfieArYGE,0.652,0.453,1,-6.119,1,0.0445,0.0519,0.0,0.179,0.432,88.038,177391,3,28.11944,9,1,10
Ay Jona,The Bahama Soul Club,spotify:track:6tWRv0ZZidjTuIIhp31tq6,0.673,0.629,11,-7.788,0,0.0436,0.113,0.852,0.155,0.926,149.041,292550,4,26.09869,13,0,10
Reverse Culture Music,Steve Hauschildt,spotify:track:1H5F2CscHZSaiLMzZWWDSh,0.47,0.333,5,-19.166,0,0.0344,0.945,0.926,0.134,0.725,183.327,369254,3,37.90066,17,0,10
I Wanna Be Sedated (feat. The Defects),The Mahones,spotify:track:44AAqDBj6JyxBj61JYrGsU,0.412,0.981,4,-4.647,1,0.0691,0.037,2.51e-06,0.36,0.61,182.038,171130,4,32.29631,12,0,10
"Fragment, Pt. 1",Daigo Hanada,spotify:track:7tiXaPmrIYPy2x8pYw5n2m,0.354,0.0106,9,-29.524,0,0.039,0.993,0.968,0.106,0.106,75.606,128042,3,31.29576,7,0,10
"The Haunting - Live @ Paramount Theatre, Huntington, New York",Testament,spotify:track:6eCWLUq20g1A1jALj2hqqL,0.264,0.984,8,-8.77,1,0.137,6.77e-06,0.876,0.479,0.184,94.842,285960,4,25.09146,12,0,10
You Look Good,Lady Antebellum,spotify:track:1dFLowBW25EaL2OC7eKEa2,0.656,0.917,0,-4.652,1,0.0495,0.045,0.000732,0.0878,0.961,152.067,181000,4,26.70869,8,1,10
"Chromatic Fantasy & Fugue, BWV 903",Johann Sebastian Bach,spotify:track:7Apmu24RNcZn626SkmhV5i,0.309,0.161,9,-19.658,0,0.0343,0.967,0.31,0.12,0.228,100.09,311307,3,59.86804,10,0,10
We Were Us,Keith Urban And Miranda Lambert,spotify:track:5Net7uzpcqkJtOwR22onye,0.578,0.937,2,-5.685,1,0.0481,0.0294,0.0,0.122,0.479,102.98,191747,4,47.39989,5,1,10
Am I Wrong,Nico & Vinz,spotify:track:1fidCEsYlaVE3pHwKCvpFZ,0.725,0.68,8,-5.465,1,0.0306,0.162,2.13e-06,0.158,0.76,119.939,247520,4,31.75658,9,1,10
Riverside Lullaby (Instrumental Version),Matt Carlson,spotify:track:5YYX6CGfCw0T3qjnore8Q2,0.833,0.143,5,-16.724,1,0.128,0.994,0.931,0.129,0.672,106.061,156792,4,44.7032,8,0,10
Hey Yo Check It Out - Slowpop Mix,Slowpop,spotify:track:0U3ZyY141XcfFF47lLq6MF,0.843,0.795,7,-6.592,1,0.102,0.00304,0.0325,0.0731,0.066,115.997,372414,4,91.82664,11,0,10
Artificial World (A Manmade Catastrophe),Boreal Massif,spotify:track:0nkd94lNiU5ELnMNIBRLof,0.546,0.475,11,-12.679,1,0.0316,1.5e-05,0.903,0.0696,0.0325,102.01,212004,4,57.7679,9,0,10
When I Was Your Man,Chris Jamison,spotify:track:2KxZrZ6vNQpcmPccx9zAyk,0.367,0.443,10,-7.286,1,0.0303,0.807,0.0,0.0796,0.637,72.837,185501,3,38.99773,9,1,10
Love Me Anyway,P!nk Featuring Chris Stapleton,spotify:track:0pwdJLLVxlJa1lnR9UeMZY,0.368,0.321,3,-5.904,1,0.0272,0.769,0.0,0.135,0.0673,139.001,188120,4,37.99126,11,1,10
Time > Breathe Reprise >,Greensky Bluegrass,spotify:track:30sRAEKuzybaAvhjEBmppp,0.405,0.756,6,-6.361,0,0.0307,0.142,4.03e-05,0.638,0.606,133.379,338240,4,29.67882,15,0,10
You And I,Lady Gaga,spotify:track:6rkAY9rk1NTFB94QxG3LJR,0.518,0.709,2,-5.234,1,0.0476,0.075,0.0,0.0935,0.514,127.083,307347,4,22.36687,15,1,10
Cinnamon Girl - Sun Dub Edit,[dunkelbunt],spotify:track:5nT35ED3QmCiSzzMl78BaT,0.885,0.658,1,-8.877,1,0.0927,0.124,0.827,0.693,0.795,106.646,336178,4,36.95005,13,0,10
Hidden Gate - Lizards Clop Remix,Cabaret Nocturne,spotify:track:4Y40X2mPr1hzXxJ1RmC9w7,0.692,0.468,10,-11.754,0,0.0926,0.0448,0.741,0.238,0.41,99.99,369600,4,32.42268,12,0,10
100,The Game Featuring Drake,spotify:track:4jtyUzZm9WLc2AdaJ1dso7,0.559,0.716,11,-3.964,0,0.39,0.737,0.0,0.252,0.504,176.618,275227,4,22.0471,14,1,10
All Through the Night,Sleeping At Last,spotify:track:4m8QRApdIvxMERrlgigXj4,0.309,0.204,3,-10.867,1,0.0397,0.949,0.0,0.127,0.289,185.309,197804,4,36.39185,10,0,10
Life feat Gift of Gab & Syreneiscreamy - Crazy Daylight Remix,Crazy Daylight,spotify:track:5e8exDfZ4XxefnM2zF8Zux,0.582,0.827,0,-4.57,0,0.183,0.0377,0.000193,0.0515,0.881,94.997,192000,4,53.77439,6,0,10
Insanity - Live at Graspop,King Diamond,spotify:track:7t18ggQ0btVHbOUU200hPa,0.162,0.627,11,-17.283,0,0.0437,0.401,0.893,0.957,0.49,143.658,184933,4,34.56966,9,0,10
Sugarcane,Ana Olgica,spotify:track:6uWjjaiquXsjuQuks2mZME,0.361,0.0165,0,-27.874,1,0.0615,0.995,0.967,0.0834,0.452,114.346,144500,3,98.1223,4,0,10
Lose My Mind,Young Jeezy Featuring Plies,spotify:track:0Ft6hwGWdCdujdK6TOfBV7,0.705,0.75,1,-4.558,1,0.0522,0.0632,0.0,0.146,0.392,77.817,241947,4,51.08788,11,1,10
Ball,T.I. Featuring Lil Wayne,spotify:track:4XVfNwP88Hn9kSkXVnxj2S,0.772,0.885,1,-4.736,1,0.0847,0.193,9.48e-06,0.0953,0.512,94.98,205360,4,42.06009,10,1,10
All Over,Tiwa Savage,spotify:track:23nv9GP4iBcQsCyN1bj2nF,0.831,0.844,1,-4.589,1,0.0585,0.217,0.0,0.115,0.768,112.048,211292,4,38.86894,7,0,10
Mirror,Lil Wayne Featuring Bruno Mars,spotify:track:05pdoheuKPSotkjMgIVX6I,0.331,0.622,5,-7.291,0,0.092,0.858,0.0,0.104,0.388,64.468,228093,3,27.74623,10,1,10
Fade Away,Dayne S,spotify:track:5RU1bt1s3hNyTTR0LatuFr,0.788,0.592,6,-9.654,0,0.0466,0.00738,0.277,0.109,0.663,121.999,379074,4,47.70647,17,0,10
Clear the Mind,Yolta,spotify:track:4gSye7eNz3gCmNL6B7L4B0,0.198,0.293,2,-12.173,1,0.0408,0.605,0.993,0.114,0.109,59.302,147269,3,26.73023,7,0,10
Naima - Take 2,John Coltrane,spotify:track:4miJZzKG6m82PsjkHZU5dS,0.305,0.42,8,-9.924,1,0.049,0.878,0.0809,0.469,0.252,180.11,248840,3,46.15987,10,0,10
Heart Attack,Toxik,spotify:track:2pUm2OYrTi7oBOdkZct0nZ,0.19,0.971,9,-5.581,1,0.224,0.000152,0.845,0.0548,0.115,96.523,228587,4,23.60708,7,0,10
