,track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,hit,era,spotify_explicit,spotify_track_number,spotify_release_date,spotify_disc_number,spotify_album_total_tracks,spotify_album_type,spotify_album_uri,spotify_artist_count,spotify_track_type,spotify_num_markets
6092,This Time,Bryan Adams,spotify:track:27RJqlzy0TXZloJIuEYEbG,0.565,0.531,2,-16.233,1,0.0329,0.0033,0.000564,0.472,0.697,126.715,200560,4,32.9383,12,1,80,False,3,1983-01-18,disc_number,10,album,spotify:album:5ZZ5S9fqcpQo4N3n7nPUk7,1,track,178
6093,Yes He Ran,Skinny Puppy,spotify:track:603DGYWkVfeS5HPWilHu7T,0.58,0.754,7,-12.562,1,0.0466,0.000415,0.626,0.341,0.373,99.748,388160,4,29.75349,19,0,80,False,10,1988-09-12,disc_number,13,album,spotify:album:3krswEkQCM1VbE8DCZQuFG,1,track,178
6094,I Want You,Shana,spotify:track:0sdtAStTSLikyTg9PTTyys,0.741,0.81,5,-10.751,1,0.0524,0.241,0.18,0.0921,0.827,119.629,305773,4,33.34488,12,1,80,False,7,2005-09-13,disc_number,15,compilation,spotify:album:0SKzTNegc6XEGB9kAqOimY,1,track,174
6095,Hot Rod Hearts,Robbie Dupree,spotify:track:1QEZIhNmz28cJ2Lr45MKJ4,0.599,0.482,7,-11.25,1,0.0345,0.339,1.49e-06,0.426,0.654,118.356,221627,4,48.46081,10,1,80,False,5,1980-12-01,disc_number,13,album,spotify:album:1sY2wLftl601YlV9YUQFgW,1,track,2
6096,Island Of Lost Souls,Blondie,spotify:track:6zpOOolgl41YcyyQfbykpR,0.599,0.632,2,-8.77,1,0.0432,0.181,0.00187,0.638,0.835,81.287,230120,4,37.36599,10,1,80,False,1,1982-04-01,disc_number,2,single,spotify:album:2HAk7NSXo6Xf58tuq3q3EB,1,track,178
6097,You're My Blessing,Lou Rawls,spotify:track:3av8222ArMb8u8dXMtXAFV,0.808,0.616,10,-10.995,0,0.0454,0.316,0.0024,0.0648,0.804,112.56,261333,4,86.76976,9,1,80,False,6,1979-12-01,disc_number,8,album,spotify:album:0ptfSwqXv2Jm93lXyY2bXD,1,track,178
6098,I'm Available to You,Rev. Milton Brunson,spotify:track:2lWFN5HviKVkFtybv85FaU,0.201,0.376,10,-14.658,1,0.0356,0.556,0.0,0.913,0.215,90.702,379735,4,19.73129,17,0,80,False,3,1988-11-02,disc_number,8,album,spotify:album:1IQuZftfTc9JXWQCWnqE5A,2,track,178
6099,On The Way To The Sky,Neil Diamond,spotify:track:1JfCKlPwbIty2pGavUFsu6,0.422,0.155,0,-18.412,1,0.0292,0.423,3.07e-06,0.133,0.0739,94.256,226400,3,29.23617,11,1,80,False,2,1981-11-28,disc_number,11,album,spotify:album:5lOAyD9C2rOYOxqPwVf6ZJ,1,track,177
6100,Coming Home,The Prisoners,spotify:track:5TIDml5jAYo5bvnrthzfxn,0.292,0.812,6,-9.326,0,0.0512,2.3e-05,0.000581,0.239,0.813,97.394,151133,4,21.0004,8,0,80,False,7,1982,disc_number,21,album,spotify:album:3XVMzLj78YVeYemrCI2siw,1,track,0
6101,John The Baptist Jones,Momus,spotify:track:5Efy4IIz9uWQwD7iWgMWhI,0.383,0.568,6,-6.992,0,0.0301,0.2,0.000452,0.148,0.112,156.569,192107,4,31.33808,9,0,80,False,15,1987-01-01,disc_number,24,compilation,spotify:album:0wskQDUo4DOWtnk5v8qizq,1,track,177
6102,All Through The Night,Cyndi Lauper,spotify:track:2CIDqYfIYfl9vx02wIyCG9,0.573,0.65,8,-5.934,1,0.0257,0.201,1.58e-06,0.048,0.346,95.1,272840,4,26.69016,10,1,80,False,6,1983-10-14,disc_number,10,album,spotify:album:1FvdZ1oizXwF9bxogujoF0,1,track,178
6103,Paper Wraps Rock,Momus,spotify:track:26TT1ywlRIIjrnF5aMO7HS,0.407,0.306,9,-15.735,0,0.0537,0.337,3.58e-06,0.151,0.508,154.233,239533,4,19.43087,12,0,80,False,16,1987-01-01,disc_number,22,compilation,spotify:album:0BTL2ASVWRLE0z5l2faync,1,track,177
6104,Shattered Badge,White Flag,spotify:track:3XNGFvUXgERxNoypbROtNg,0.378,0.834,2,-11.377,0,0.0863,0.0175,0.0,0.0917,0.627,140.159,123627,4,41.229,3,0,80,True,5,1984,disc_number,22,compilation,spotify:album:1iHScsmT7PscShJeAL0RVZ,1,track,177
6105,Nighttiger - Remastered,Picture,spotify:track:30vWuVCpzw0Eqzgv2ZWBjk,0.53,0.917,2,-5.736,1,0.083,7.21e-05,0.0127,0.0923,0.335,136.747,202920,4,23.82686,11,0,80,False,7,1981-01-01,disc_number,9,album,spotify:album:6Hhnw7z0kta1apHR8k7HC5,1,track,178
6106,Better Be Good To Me,Tina Turner,spotify:track:4N5HyZ1PlXuP6sryIa4hOQ,0.748,0.722,8,-6.499,1,0.0347,0.0344,0.0164,0.0857,0.835,120.678,312387,4,44.48006,15,1,80,False,7,1984-05-29,disc_number,25,album,spotify:album:7gVHUNPQr0AE2A0Yf5MjqR,1,track,162
6107,For The Love Of Money,BulletBoys,spotify:track:0mdvfIwuQmfoFJ4K54CCIG,0.453,0.828,7,-8.374,1,0.0661,0.271,0.000465,0.708,0.394,96.01,227067,4,31.80891,9,1,80,False,5,1988-09-16,disc_number,10,album,spotify:album:09MGCFY8Pi8a2UBucRjcvn,1,track,178
6108,Modern TV,The Cleaners From Venus,spotify:track:11S86YMlVFn7uAwmD3kpjr,0.618,0.676,2,-9.194,1,0.0406,0.105,0.000416,0.165,0.701,139.569,139147,4,18.60839,9,0,80,False,6,1981,disc_number,22,album,spotify:album:2UOHMgem82a7pB8GKh2bBq,1,track,178
6109,Boogie on Go-Go Woman - Live,Chuck Brown and the Soul Searchers,spotify:track:2NHLjxMzNonl1Vx4eUloGV,0.61,0.87,1,-12.198,1,0.0415,0.00636,0.802,0.0819,0.889,90.465,422600,4,20.96717,20,0,80,False,8,1986-01-01,disc_number,11,album,spotify:album:4vrgNZWVgHVje89Jrg0DpU,1,track,178
6110,Much Better Down There,Éric Serra,spotify:track:1yBal1mAMTia7Ms2n1zjFT,0.262,0.0335,7,-22.381,0,0.0343,0.964,0.947,0.122,0.0438,142.063,100493,4,29.01588,6,0,80,False,15,1988-04-01,disc_number,22,album,spotify:album:5WxYIkrhIlUL6CkGPdyDMV,1,track,178
6111,Primitive Love Rites,Mondo Rock,spotify:track:1An9Ozaa1lNAvMgwfFP1vj,0.486,0.962,7,-3.55,1,0.141,0.0024,0.00823,0.125,0.711,173.237,290472,4,45.29531,14,1,80,False,1,1986-10-20,disc_number,10,album,spotify:album:5lkHFLzAck4EiLyT9kVFNJ,1,track,178
6112,Radioactive,The Firm,spotify:track:0RslgVCtc9FCHd6z83YPkB,0.579,0.601,9,-14.415,0,0.0337,0.163,0.0,0.0536,0.615,106.2,169200,4,17.38066,8,1,80,False,5,1985,disc_number,9,album,spotify:album:3FeSU3Gw5qAduXyU0JU5YM,1,track,178
6113,Metal Invaders - Demo Version,Helloween,spotify:track:5gOFrswjSptt2fjNGU171P,0.271,0.974,11,-7.345,0,0.124,0.000177,0.00356,0.896,0.137,138.153,273893,4,28.12768,13,0,80,False,6,1985,disc_number,21,album,spotify:album:4yroZp50wlIydVptv1EXlD,1,track,177
6114,Never Land [A Fragment] (Remastered),Sisters of Mercy,spotify:track:3xoTGSzIuC0EY4r9ZHBke6,0.58,0.736,0,-12.491,1,0.0343,0.000181,0.882,0.0482,0.492,149.558,169440,4,39.13835,6,0,80,False,8,1987,disc_number,12,album,spotify:album:7eLzF93T0FDx4hkuQ4juEj,1,track,1
6115,Assult Attack,Brighton Rock,spotify:track:03MRsjdYOvP4XLpyuOwdTO,0.444,0.633,7,-14.882,1,0.0371,0.0148,0.000106,0.197,0.347,131.154,256507,4,58.91569,11,0,80,False,5,1986,disc_number,10,album,spotify:album:5GkXzXmX8nsUwRS1w7tGHE,1,track,178
6116,Doli doulou,Valentín Clastrier,spotify:track:6CUNqSqmMeGBiEzHwvN2mj,0.672,0.0765,1,-24.953,0,0.251,0.81,0.483,0.106,0.498,95.671,117267,4,40.79021,5,0,80,False,10,1987-01-01,disc_number,22,album,spotify:album:1ePIyjn6rwNdle3iamGjIT,1,track,178
6117,Dominion - 12'' Edit,Sisters of Mercy,spotify:track:57YZO9eQ53Mc7cbC7XRW24,0.569,0.905,5,-11.178,1,0.0535,0.00223,0.00663,0.0895,0.319,120.862,308427,4,25.3987,12,0,80,False,1,1988,disc_number,4,single,spotify:album:7Cfi3opla7d150yCh0Hkep,1,track,178
6118,Prisoner of Our Time,Running Wild,spotify:track:5fkwQo6Bnl9mNujBValIFR,0.27,0.805,11,-11.685,0,0.0526,6.32e-05,0.00413,0.0774,0.546,142.147,326840,4,83.2504,10,0,80,False,8,1984-01-01,disc_number,10,album,spotify:album:6A5BAhyZO8CAfGeiZ9WRiT,1,track,176
6119,A Trick Of The Night,Bananarama,spotify:track:23uzQCHKEArHACuIZ9598I,0.605,0.81,5,-4.956,1,0.0248,0.0861,0.000707,0.424,0.74,112.198,248573,4,54.08498,10,1,80,False,15,2017-11-24,disc_number,32,compilation,spotify:album:5HY7d62IQ9p4snnM1d8qLM,1,track,177
6120,Look Away,Chicago,spotify:track:2dEVFDQ9Z9Gyl73yhoKl65,0.553,0.545,9,-7.278,1,0.0261,0.385,5.36e-06,0.105,0.201,85.959,242960,4,46.9024,13,1,80,False,6,1988-06-20,disc_number,13,album,spotify:album:1Z9Rlkd9LAYTZcU2TU7BZY,1,track,164
6121,Kmo Tzipor,Ofra Haza,spotify:track:3Su6EEEx7uM6w52i10XIBh,0.601,0.498,7,-9.644,1,0.0379,0.303,4.79e-06,0.254,0.65,133.341,240797,4,26.2614,12,0,80,False,8,1980,disc_number,11,album,spotify:album:7saCTuXTKmD8Z4uGBZMp2f,1,track,170
6122,Ontem,Jorge Aragão,spotify:track:6FEAIq5RxG4sA9GM5WFf0J,0.429,0.739,2,-6.233,1,0.0489,0.435,0.0,0.0555,0.402,85.359,265107,4,28.60589,9,0,80,False,2,1988-01-01,disc_number,10,album,spotify:album:60JzNSG1bvX5M5reV9wbRc,1,track,178
6123,Miniboss Battle,Nobuo Uematsu,spotify:track:52MYeALgmxte4hf7HjrK7p,0.608,0.806,9,-8.275,0,0.0688,0.0157,0.865,0.0504,0.656,82.475,93533,4,53.08919,4,0,80,False,32,1987,disc_number,36,album,spotify:album:4zCrrzja7fnTKSCRNdknm2,1,track,177
6124,Living In America,James Brown,spotify:track:4Y5yjzs9FFw5qIgfZBd43I,0.754,0.854,0,-7.114,1,0.0363,0.00148,0.00692,0.0675,0.761,113.908,282840,4,20.44576,14,1,80,False,6,1985,disc_number,11,album,spotify:album:3t3BbpFJiGcXl4jI5CRLLA,1,track,178
6125,Amar y Querer,José José,spotify:track:1FJhxxsnp9JLvMJIHNvGtF,0.484,0.32,9,-15.424,0,0.0331,0.743,0.0,0.756,0.338,66.292,186667,4,22.68051,8,0,80,False,5,1982,disc_number,20,album,spotify:album:1orYtXFlkmcRLgjhacROgA,1,track,0
6126,Prove Me Wrong,David Pack,spotify:track:0mDl2b9PWgXBk2b15jzJqz,0.56,0.65,5,-11.788,0,0.0321,0.299,2.13e-05,0.112,0.926,161.929,261267,4,49.24273,13,1,80,False,2,1985-10-16,disc_number,10,compilation,spotify:album:1xAD3xe3DVM84T2hhYUyoD,1,track,2
6127,The Crusher,The Cramps,spotify:track:0KKDGZ25sxLzSIX1wyQt17,0.436,0.977,9,-6.021,0,0.0746,0.000976,0.33,0.329,0.464,148.001,108867,4,59.07061,6,0,80,False,13,1983,disc_number,17,album,spotify:album:1n1znRLH7iRtkhjbrCs0wi,1,track,178
6128,Coisas Do Brasil,Leila Pinheiro,spotify:track:69nhiQPKl4zwvshKYecjsU,0.735,0.286,5,-16.86,1,0.0339,0.66,0.0107,0.0873,0.417,120.438,264893,4,63.77373,10,0,80,False,2,1989-01-01,disc_number,22,album,spotify:album:1TA4Oj5grnXMvAsYe8s2yU,1,track,70
6129,Lizard Point - Remastered 2004,Brian Eno,spotify:track:3an5DoMqoNpJEQwfA48A4c,0.136,0.0108,1,-35.954,1,0.0343,0.897,0.813,0.147,0.0312,88.529,274307,4,65.80986,11,0,80,False,1,1982-03-01,disc_number,8,album,spotify:album:6siM9Wpdrdlt5xQYohETIh,1,track,178
6130,La Tórtola - Remasterizado,El Fary,spotify:track:4F6cqIzAqZ1ybw80snjE7l,0.405,0.553,3,-6.769,0,0.0534,0.727,0.0,0.0854,0.553,121.441,237173,4,32.23391,12,0,80,False,6,1986,disc_number,10,album,spotify:album:3xvdPzSf4gnS3SFWk57EOE,1,track,178
6131,Anguish,Psyche,spotify:track:40FoLHHrNVqkZQ0oav8Jxv,0.834,0.667,9,-13.074,0,0.0666,0.00885,0.0122,0.128,0.375,120.056,202840,4,17.977,10,0,80,False,4,1988-01-01,disc_number,6,single,spotify:album:1TkeRxAO2IxeCgh6uRHjca,1,track,177
6132,Museum Of Love,Daniel Johnston,spotify:track:4Tx2qDRbAGefac8fiY6faZ,0.681,0.598,0,-10.356,1,0.0762,0.704,0.000175,0.214,0.934,129.362,258293,4,19.75314,12,0,80,False,18,1983-05-01,disc_number,20,album,spotify:album:5DHk0BirTuqIgsVgpw3sBT,1,track,0
6133,Children's Playtime,Tony Kinsey,spotify:track:2A0f2C0vKHhnzJrwfZr7dC,0.639,0.474,0,-18.475,1,0.0415,0.306,0.813,0.142,0.553,121.652,176838,4,33.04865,9,0,80,False,22,1987-01-01,disc_number,29,album,spotify:album:0hUUNSpiLextLlA8kUu3Xw,1,track,172
6134,Video Killed The Radio Star,The Buggles,spotify:track:6t1FIJlZWTQfIZhsGjaulM,0.675,0.61,1,-13.811,1,0.085,0.0852,0.0188,0.159,0.344,131.037,253800,4,50.65732,13,1,80,False,2,1980-01-10,disc_number,8,album,spotify:album:5KKpKvLOS4tCV7cSOwIOWF,1,track,3
6135,The Boatman,Harvey Reid,spotify:track:56z5AAOYKvvmq69zNWVBaA,0.401,0.187,10,-12.306,0,0.0343,0.733,0.00416,0.106,0.196,83.03,228733,4,44.9973,12,0,80,False,10,1988,disc_number,17,album,spotify:album:6LFycv1Cd8i6dk65rqxsXt,1,track,178
6136,Bluest Man In Town,Bill Monroe,spotify:track:6sQPv702DO9qADqgIordF5,0.418,0.179,11,-18.806,1,0.035,0.591,0.000255,0.0751,0.49,97.378,245707,3,89.09759,10,0,80,False,8,1987-01-01,disc_number,10,album,spotify:album:3j6qyK6AKRD0mDI3NtKwkX,2,track,178
6137,Don't Leave Me This Way,The Communards,spotify:track:0ire4j2mcGovF5JA1D2cTp,0.64,0.926,3,-5.597,1,0.0322,0.135,2.04e-06,0.134,0.901,131.997,271067,4,27.3966,11,1,80,False,1,1986-01-01,disc_number,12,album,spotify:album:0qqP0gMVjjSEj8odGxMbf3,2,track,177
6138,And Love Goes On,"Earth, Wind & Fire",spotify:track:4fLyo0TfSm6eZuYpK33Wye,0.72,0.626,11,-10.509,1,0.035,0.201,4.57e-05,0.0575,0.913,123.029,244787,4,32.63337,13,1,80,False,9,1980-10-14,disc_number,17,album,spotify:album:6LapfqQYqVWO1kDb6GDXr6,1,track,178
6139,Desafinado,Stan Getz,spotify:track:2PaumP067qr31odS4s8mC1,0.608,0.382,0,-17.063,1,0.0748,0.636,0.0116,0.146,0.785,89.128,350093,4,45.39284,19,0,80,False,1,1989-01-01,disc_number,51,album,spotify:album:4I26wT2bckDbv8Xl5iVInQ,2,track,178
6140,Don't Change,INXS,spotify:track:6ck0CGe9BN9gW5oMmzbhs9,0.276,0.883,9,-5.625,1,0.0446,0.000252,0.462,0.0973,0.164,164.052,266027,4,26.01423,16,1,80,False,10,1982-10-16,disc_number,10,album,spotify:album:3Amln0PtCGwm5RfM4hdDBI,1,track,2
6141,Skin Deep,Cher,spotify:track:2dP49Fdo10UBDjn1YIYbpS,0.688,0.714,5,-11.541,1,0.0355,0.085,1.06e-05,0.318,0.956,125.754,257040,4,25.6655,11,1,80,False,8,1987-01-01,disc_number,10,album,spotify:album:0NxtOR1ND3Qygex4ACA0z9,1,track,178
6142,You Leave Me Breathless - Rudy Van Gelder Remaster,John Coltrane,spotify:track:0X2rAKNhB12m9zKAEBYbu4,0.506,0.0704,5,-19.089,1,0.0357,0.959,0.789,0.0806,0.269,110.676,441000,4,26.1382,18,0,80,False,4,1987-01-01,disc_number,5,album,spotify:album:70gYxkfqwVHJm1AIpoP12X,2,track,3
6143,Coming Up (Live At Glasgow),Paul McCartney And Wings,spotify:track:0Ix1999mTT1A3TF6Bywgv5,0.578,0.751,9,-7.803,1,0.0366,0.147,0.000499,0.627,0.684,137.023,248933,4,27.48507,12,1,80,False,2,1980-05-16,disc_number,19,album,spotify:album:48rypPDKdKiusMXKaYcEGV,1,track,177
6144,Rumors,Timex Social Club,spotify:track:4yCmtYi6veZS3FcH9lp4O7,0.873,0.754,8,-6.286,1,0.0496,0.0377,0.0,0.053,0.556,106.33,288554,4,31.71657,12,1,80,False,3,2014-11-03,disc_number,11,album,spotify:album:1M16zD4ZoW3kEsVUWJuQ9r,1,track,177
6145,Needles And Pins,Tom Petty & The Heartbreakers With Stevie Nicks,spotify:track:6Alshe3WYMVZRbYWgijYWT,0.497,0.73,9,-12.505,1,0.0585,0.0519,1.51e-06,0.822,0.381,119.488,145201,4,37.8921,7,1,80,False,2,1985-11-26,disc_number,16,album,spotify:album:5HutXQpnb17yRXVnrolKR0,2,track,178
6146,נשבע,Haim Moshe,spotify:track:7bxlXnh1YMHQZHQm04oNrk,0.406,0.24,11,-14.13,0,0.032,0.861,2.58e-06,0.11,0.136,83.168,254333,4,48.15516,11,0,80,False,1,1989-01-01,disc_number,13,album,spotify:album:6wOBvHqGIxyQGX8C4aUlCu,1,track,177
6147,Just Because,Anita Baker,spotify:track:7mTx44Hkkffs6yTlZxFq34,0.594,0.598,8,-8.587,1,0.0399,0.671,0.0,0.044,0.433,85.64,311240,4,37.9753,13,1,80,False,29,2017-10-20,disc_number,47,compilation,spotify:album:2uYlrLVY76NIH3W6CDwJ43,1,track,61
6148,Keep Your Eye On Me,Herb Alpert,spotify:track:1Xh1mNgvOolZ2TCFERLdnJ,0.799,0.74,1,-11.582,1,0.0583,0.00157,0.634,0.317,0.642,114.623,312320,4,33.20839,11,1,80,False,1,1987-02-01,disc_number,10,album,spotify:album:42xsrSf6navPmdjbQsJbwI,1,track,0
6149,Meu Nome E Gal,Gal Costa,spotify:track:3xfxWX3Fz25DG34LZ6QQLf,0.546,0.606,9,-15.978,0,0.0842,0.152,4.55e-05,0.183,0.834,90.478,202600,4,59.00092,8,0,80,False,4,1989-04-26,disc_number,20,album,spotify:album:7HRSZXdrDoIwTnwp9c4Izr,1,track,0
6150,Chal Gayee,Kanchan,spotify:track:1XNg77BkaOEW3OsUDUc7T9,0.595,0.693,7,-11.009,1,0.173,0.35,9.12e-06,0.569,0.834,147.455,265880,4,40.83106,14,0,80,False,5,1983,disc_number,6,single,spotify:album:0lWtu5RwwoOD09KQCUobrI,1,track,1
6151,Yeah Buddy (Extended Mix),Royal House,spotify:track:4E1AdopjTJSO1N52LaVsvC,0.815,0.92,8,-3.358,0,0.141,0.102,0.00112,0.342,0.953,123.032,421293,4,32.64899,17,0,80,False,16,1988-03-15,disc_number,22,album,spotify:album:6XDDcGr98kPfkv1FZ5fYoI,1,track,177
6152,Howling Furies,Anthrax,spotify:track:5NguCJEDD2Msl15R78oi6P,0.22,0.874,9,-12.121,1,0.0721,2.13e-05,0.575,0.0742,0.471,167.11,235160,4,27.67498,11,0,80,False,10,1984,disc_number,10,album,spotify:album:1xg9CNkTZ6zxN48GxyjANK,1,track,177
6153,Room To Move,Animotion,spotify:track:42B6mMkWVI3sU7f14JTYJn,0.5,0.813,10,-10.397,0,0.062,0.0256,0.000143,0.0607,0.704,200.713,276800,4,29.31789,13,1,80,False,7,1996-01-01,disc_number,12,compilation,spotify:album:5BG5Z2wbth8YRlOtlrlAFC,1,track,178
6154,White Wedding,Billy Idol,spotify:track:1gzIbdFnGJ226LTl0Cn2SX,0.673,0.814,9,-5.411,1,0.0367,0.0133,0.00293,0.343,0.728,147.193,252200,4,25.79702,13,1,80,False,2,1982-01-01,disc_number,10,album,spotify:album:5ebh0MxkqELmk50xHj2b4k,1,track,165
6155,Primitive Painters - Remastered,Felt,spotify:track:6o9wJs3adON4L38SfeujWZ,0.0819,0.779,9,-5.73,1,0.0434,0.00118,0.872,0.145,0.592,77.78,361293,4,50.0606,12,0,80,False,5,1985-09-20,disc_number,10,album,spotify:album:5cskHsInpmV1hypesxEMg9,1,track,0
6156,How Am I Supposed To Live Without You,Laura Branigan,spotify:track:0Pbz3hrYfXNJsPKdHXhh0r,0.559,0.469,10,-8.26,1,0.0355,0.813,8.33e-05,0.134,0.185,139.079,263320,4,34.55129,12,1,80,False,8,1995-06-06,disc_number,13,compilation,spotify:album:2bfvV9aRLN1BseXz4FbVnW,1,track,178
6157,What The Fuck (Can I Do) - Instrumental Mix,Jonathan Ulysses,spotify:track:4HMigYSBb6wDw86oQagasL,0.675,0.862,7,-5.624,1,0.145,0.00281,0.926,0.0574,0.425,128.005,345000,4,25.32558,12,0,80,True,16,2019-06-21,disc_number,25,compilation,spotify:album:0oNLbcciJybfqI520HWNYw,2,track,0
6158,Hoy mi Deber,Silvio Rodríguez,spotify:track:29Da7l6ljVV4Eu8fAY83A3,0.447,0.101,0,-17.042,1,0.0389,0.932,0.000164,0.163,0.205,137.878,186928,3,28.28078,8,0,80,False,5,1982-01-01,disc_number,10,album,spotify:album:26CzBExUPuHvrmXsC4HlBT,1,track,178
6159,Menina Flor,Dutch Swing College Band,spotify:track:2lz0Qb1mL1vLGfXdK2h8xn,0.574,0.327,7,-15.354,0,0.0418,0.725,0.728,0.168,0.869,83.81,191507,4,33.5381,10,0,80,False,9,1989,disc_number,12,album,spotify:album:0dBzjDYNEC2oZ8CLglj6n5,1,track,0
6160,You Know I Love You ... Don't You?,Howard Jones,spotify:track:1ZfIg69PCKg7IHxA43R4NS,0.669,0.948,10,-5.092,1,0.0429,0.15,0.00714,0.195,0.961,144.092,240626,4,48.01091,11,1,80,False,1,1986-03-09,disc_number,11,album,spotify:album:66dF5rffxt9GLcrmyuS6li,1,track,177
6161,Whatever Happened To Old Fashioned Love,B.J. Thomas,spotify:track:5FUG7FHEX0lPsXCaDD0k9J,0.578,0.392,2,-15.551,1,0.0298,0.138,0.0,0.231,0.62,108.03,206400,4,32.30098,9,1,80,False,6,1984,disc_number,19,compilation,spotify:album:1bgWCJ2AayJmOMW3MpfLTR,1,track,109
6162,Missing You,Dan Fogelberg,spotify:track:1ZhDatT59MAoXRLtQiMMfg,0.632,0.791,9,-6.856,0,0.0313,0.195,1.04e-05,0.353,0.804,92.854,245293,4,41.68999,10,1,80,False,10,2001-06-08,disc_number,17,compilation,spotify:album:3mXsZ9l6CT8IXOWDngEghm,1,track,178
6163,"I, Android",Andy Clark,spotify:track:1VheXr6hbt7RVPNbtlIYJ0,0.595,0.723,11,-12.01,0,0.0342,0.0293,0.963,0.134,0.821,157.673,177361,4,29.4451,9,0,80,False,11,1980-01-01,disc_number,16,album,spotify:album:0SIOozqd2rtuxGI3yOHo6l,1,track,172
6164,Crazy,The Manhattans,spotify:track:3TFOWJpcPUaKmVfRXM3uoK,0.847,0.487,8,-12.124,0,0.064,0.0776,6.66e-05,0.342,0.898,110.966,295240,4,23.3246,15,1,80,False,1,1983,disc_number,13,album,spotify:album:1hSeyV9vJBdQMElTqlHREw,1,track,178
6165,The Bird,The Time,spotify:track:7o8UELQiECaSiVBztJTRij,0.675,0.548,6,-15.277,1,0.0907,0.0529,0.0216,0.784,0.453,128.837,464333,4,31.97952,14,1,80,True,6,1984-07-03,disc_number,6,album,spotify:album:6U9fEF6ZUIDM8M03JNB9I4,1,track,178
6166,Just Once,Quincy Jones Featuring James Ingram,spotify:track:0rKPoDE9Bm4OcZeyHrHZnV,0.622,0.49,0,-7.486,1,0.0342,0.688,0.0,0.103,0.324,143.863,269280,4,34.09266,12,1,80,False,8,1999-04-12,disc_number,14,compilation,spotify:album:6ZYynOoi9YEBlSCUPE5Dlg,1,track,178
6167,What's Love Got To Do With It,Tina Turner,spotify:track:4kOfxxnW1ukZdsNbCKY9br,0.851,0.406,1,-11.631,1,0.0661,0.219,6.41e-06,0.0853,0.792,97.84,226880,4,38.47106,13,1,80,False,12,1993,disc_number,12,album,spotify:album:5HmYiJnUkFuciiqRrAAv4o,1,track,178
6168,Tum Itna Jo Muskura Rahe Ho,Jagjit Singh,spotify:track:4SVLJYv9gJQgFhtJdW3TEX,0.374,0.331,4,-12.652,1,0.0322,0.352,1.46e-05,0.178,0.594,171.381,321311,4,42.72148,18,0,80,False,2,1982-08-17,disc_number,5,single,spotify:album:0awQFrzYaUGPkilq1gGrXF,1,track,176
6169,Head Games,Foreigner,spotify:track:5nk6wxUSFUBxUKxjz0fKD6,0.678,0.693,1,-6.133,1,0.0249,0.0139,0.0,0.0596,0.623,107.415,217707,4,32.94628,9,1,80,False,6,1979-09-10,disc_number,11,album,spotify:album:05Z3MG7G3Vl5ThsFQkWjiJ,1,track,178
6170,Betcha Say That,Gloria Estefan & Miami Sound Machine,spotify:track:6k6bwPqngQMFBpoimRV7ID,0.812,0.696,3,-11.087,1,0.046,0.418,0.0103,0.471,0.863,124.995,276667,4,40.33516,11,1,80,False,1,1987-06-02,disc_number,10,album,spotify:album:1QFhYMcCFGK1pVVwStxf4x,2,track,71
6171,Ideologia - Ao Vivo,Cazuza,spotify:track:4s6qyTWg5r4EyOi2QIwM9g,0.606,0.732,10,-10.8,0,0.0322,0.0945,6.65e-06,0.0841,0.727,132.111,245200,4,29.07146,14,0,80,False,1,1988-01-01,disc_number,12,album,spotify:album:0EeQ43GyKU8pVTULAlx5be,1,track,50
6172,Hourglass,Squeeze,spotify:track:5Y6HTd7VB0O8Aki4EvmB4x,0.732,0.545,5,-11.745,1,0.031,0.22,0.0,0.323,0.971,125.932,197107,4,84.68673,6,1,80,False,1,1987-01-01,disc_number,12,album,spotify:album:2HrPx8P8CrA61fqTU4vgJA,1,track,177
6173,It Might Be You,Stephen Bishop,spotify:track:2wBblZ0wyRVjSVKQrNwSFx,0.577,0.391,7,-10.591,1,0.0243,0.21,7.2e-05,0.393,0.253,89.676,253867,4,31.72789,11,1,80,False,11,2002-01-01,disc_number,12,compilation,spotify:album:5xQPBKkD2vZQag95dVpyOs,1,track,3
6174,Out Of The Blue,Debbie Gibson,spotify:track:3A0wRQczzSNVtZfK8IBOMt,0.655,0.649,10,-10.018,1,0.0295,0.0188,3.13e-06,0.186,0.75,125.592,233333,4,32.24651,10,1,80,False,1,1987,disc_number,10,album,spotify:album:2I2QfpWLoBCOSG8Qa7xD8b,1,track,178
6175,"Overture (The Big Race) - From ""Pee Wee's Big Adventure""",Danny Elfman,spotify:track:1P9PYvV5kuZ9dAACp3qSQm,0.297,0.219,1,-14.216,1,0.0335,0.959,0.765,0.108,0.0483,133.757,188267,3,16.80054,10,0,80,False,1,1986,disc_number,19,album,spotify:album:5clBGFUHTaQXUum5OOkZTC,1,track,178
6176,Tal Coat - Remastered 2004,Brian Eno,spotify:track:33xP7dQigSmT5apPCcDVBE,0.26,0.176,5,-21.547,1,0.0551,0.752,0.857,0.0749,0.0386,120.418,327907,5,42.6312,19,0,80,False,3,1982-03-01,disc_number,8,album,spotify:album:6siM9Wpdrdlt5xQYohETIh,1,track,178
