track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,hit,era
Coming Home,The Prisoners,spotify:track:5TIDml5jAYo5bvnrthzfxn,0.292,0.812,6,-9.326,0,0.0512,2.3e-05,0.000581,0.239,0.813,97.394,151133,4,21.0004,8,0,80
John The Baptist Jones,Momus,spotify:track:5Efy4IIz9uWQwD7iWgMWhI,0.383,0.568,6,-6.992,0,0.0301,0.2,0.000452,0.148,0.112,156.569,192107,4,31.33808,9,0,80
All Through The Night,Cyndi Lauper,spotify:track:2CIDqYfIYfl9vx02wIyCG9,0.573,0.65,8,-5.934,1,0.0257,0.201,1.58e-06,0.048,0.346,95.1,272840,4,26.69016,10,1,80
Paper Wraps Rock,Momus,spotify:track:26TT1ywlRIIjrnF5aMO7HS,0.407,0.306,9,-15.735,0,0.0537,0.337,3.58e-06,0.151,0.508,154.233,239533,4,19.43087,12,0,80
Shattered Badge,White Flag,spotify:track:3XNGFvUXgERxNoypbROtNg,0.378,0.834,2,-11.377,0,0.0863,0.0175,0.0,0.0917,0.627,140.159,123627,4,41.229,3,0,80
Nighttiger - Remastered,Picture,spotify:track:30vWuVCpzw0Eqzgv2ZWBjk,0.53,0.917,2,-5.736,1,0.083,7.21e-05,0.0127,0.0923,0.335,136.747,202920,4,23.82686,11,0,80
Better Be Good To Me,Tina Turner,spotify:track:4N5HyZ1PlXuP6sryIa4hOQ,0.748,0.722,8,-6.499,1,0.0347,0.0344,0.0164,0.0857,0.835,120.678,312387,4,44.48006,15,1,80
For The Love Of Money,BulletBoys,spotify:track:0mdvfIwuQmfoFJ4K54CCIG,0.453,0.828,7,-8.374,1,0.0661,0.271,0.000465,0.708,0.394,96.01,227067,4,31.80891,9,1,80
Modern TV,The Cleaners From Venus,spotify:track:11S86YMlVFn7uAwmD3kpjr,0.618,0.676,2,-9.194,1,0.0406,0.105,0.000416,0.165,0.701,139.569,139147,4,18.60839,9,0,80
Boogie on Go-Go Woman - Live,Chuck Brown and the Soul Searchers,spotify:track:2NHLjxMzNonl1Vx4eUloGV,0.61,0.87,1,-12.198,1,0.0415,0.00636,0.802,0.0819,0.889,90.465,422600,4,20.96717,20,0,80
Much Better Down There,Éric Serra,spotify:track:1yBal1mAMTia7Ms2n1zjFT,0.262,0.0335,7,-22.381,0,0.0343,0.964,0.947,0.122,0.0438,142.063,100493,4,29.01588,6,0,80
Primitive Love Rites,Mondo Rock,spotify:track:1An9Ozaa1lNAvMgwfFP1vj,0.486,0.962,7,-3.55,1,0.141,0.0024,0.00823,0.125,0.711,173.237,290472,4,45.29531,14,1,80
Radioactive,The Firm,spotify:track:0RslgVCtc9FCHd6z83YPkB,0.579,0.601,9,-14.415,0,0.0337,0.163,0.0,0.0536,0.615,106.2,169200,4,17.38066,8,1,80
Metal Invaders - Demo Version,Helloween,spotify:track:5gOFrswjSptt2fjNGU171P,0.271,0.974,11,-7.345,0,0.124,0.000177,0.00356,0.896,0.137,138.153,273893,4,28.12768,13,0,80
Never Land [A Fragment] (Remastered),Sisters of Mercy,spotify:track:3xoTGSzIuC0EY4r9ZHBke6,0.58,0.736,0,-12.491,1,0.0343,0.000181,0.882,0.0482,0.492,149.558,169440,4,39.13835,6,0,80
Assult Attack,Brighton Rock,spotify:track:03MRsjdYOvP4XLpyuOwdTO,0.444,0.633,7,-14.882,1,0.0371,0.0148,0.000106,0.197,0.347,131.154,256507,4,58.91569,11,0,80
Doli doulou,Valentín Clastrier,spotify:track:6CUNqSqmMeGBiEzHwvN2mj,0.672,0.0765,1,-24.953,0,0.251,0.81,0.483,0.106,0.498,95.671,117267,4,40.79021,5,0,80
Dominion - 12'' Edit,Sisters of Mercy,spotify:track:57YZO9eQ53Mc7cbC7XRW24,0.569,0.905,5,-11.178,1,0.0535,0.00223,0.00663,0.0895,0.319,120.862,308427,4,25.3987,12,0,80
Prisoner of Our Time,Running Wild,spotify:track:5fkwQo6Bnl9mNujBValIFR,0.27,0.805,11,-11.685,0,0.0526,6.32e-05,0.00413,0.0774,0.546,142.147,326840,4,83.2504,10,0,80
A Trick Of The Night,Bananarama,spotify:track:23uzQCHKEArHACuIZ9598I,0.605,0.81,5,-4.956,1,0.0248,0.0861,0.000707,0.424,0.74,112.198,248573,4,54.08498,10,1,80
Look Away,Chicago,spotify:track:2dEVFDQ9Z9Gyl73yhoKl65,0.553,0.545,9,-7.278,1,0.0261,0.385,5.36e-06,0.105,0.201,85.959,242960,4,46.9024,13,1,80
Kmo Tzipor,Ofra Haza,spotify:track:3Su6EEEx7uM6w52i10XIBh,0.601,0.498,7,-9.644,1,0.0379,0.303,4.79e-06,0.254,0.65,133.341,240797,4,26.2614,12,0,80
Ontem,Jorge Aragão,spotify:track:6FEAIq5RxG4sA9GM5WFf0J,0.429,0.739,2,-6.233,1,0.0489,0.435,0.0,0.0555,0.402,85.359,265107,4,28.60589,9,0,80
Miniboss Battle,Nobuo Uematsu,spotify:track:52MYeALgmxte4hf7HjrK7p,0.608,0.806,9,-8.275,0,0.0688,0.0157,0.865,0.0504,0.656,82.475,93533,4,53.08919,4,0,80
Living In America,James Brown,spotify:track:4Y5yjzs9FFw5qIgfZBd43I,0.754,0.854,0,-7.114,1,0.0363,0.00148,0.00692,0.0675,0.761,113.908,282840,4,20.44576,14,1,80
Amar y Querer,José José,spotify:track:1FJhxxsnp9JLvMJIHNvGtF,0.484,0.32,9,-15.424,0,0.0331,0.743,0.0,0.756,0.338,66.292,186667,4,22.68051,8,0,80
Prove Me Wrong,David Pack,spotify:track:0mDl2b9PWgXBk2b15jzJqz,0.56,0.65,5,-11.788,0,0.0321,0.299,2.13e-05,0.112,0.926,161.929,261267,4,49.24273,13,1,80
The Crusher,The Cramps,spotify:track:0KKDGZ25sxLzSIX1wyQt17,0.436,0.977,9,-6.021,0,0.0746,0.000976,0.33,0.329,0.464,148.001,108867,4,59.07061,6,0,80
Coisas Do Brasil,Leila Pinheiro,spotify:track:69nhiQPKl4zwvshKYecjsU,0.735,0.286,5,-16.86,1,0.0339,0.66,0.0107,0.0873,0.417,120.438,264893,4,63.77373,10,0,80
Lizard Point - Remastered 2004,Brian Eno,spotify:track:3an5DoMqoNpJEQwfA48A4c,0.136,0.0108,1,-35.954,1,0.0343,0.897,0.813,0.147,0.0312,88.529,274307,4,65.80986,11,0,80
La Tórtola - Remasterizado,El Fary,spotify:track:4F6cqIzAqZ1ybw80snjE7l,0.405,0.553,3,-6.769,0,0.0534,0.727,0.0,0.0854,0.553,121.441,237173,4,32.23391,12,0,80
Anguish,Psyche,spotify:track:40FoLHHrNVqkZQ0oav8Jxv,0.834,0.667,9,-13.074,0,0.0666,0.00885,0.0122,0.128,0.375,120.056,202840,4,17.977,10,0,80
Museum Of Love,Daniel Johnston,spotify:track:4Tx2qDRbAGefac8fiY6faZ,0.681,0.598,0,-10.356,1,0.0762,0.704,0.000175,0.214,0.934,129.362,258293,4,19.75314,12,0,80
Children's Playtime,Tony Kinsey,spotify:track:2A0f2C0vKHhnzJrwfZr7dC,0.639,0.474,0,-18.475,1,0.0415,0.306,0.813,0.142,0.553,121.652,176838,4,33.04865,9,0,80
Video Killed The Radio Star,The Buggles,spotify:track:6t1FIJlZWTQfIZhsGjaulM,0.675,0.61,1,-13.811,1,0.085,0.0852,0.0188,0.159,0.344,131.037,253800,4,50.65732,13,1,80
The Boatman,Harvey Reid,spotify:track:56z5AAOYKvvmq69zNWVBaA,0.401,0.187,10,-12.306,0,0.0343,0.733,0.00416,0.106,0.196,83.03,228733,4,44.9973,12,0,80
Bluest Man In Town,Bill Monroe,spotify:track:6sQPv702DO9qADqgIordF5,0.418,0.179,11,-18.806,1,0.035,0.591,0.000255,0.0751,0.49,97.378,245707,3,89.09759,10,0,80
Don't Leave Me This Way,The Communards,spotify:track:0ire4j2mcGovF5JA1D2cTp,0.64,0.926,3,-5.597,1,0.0322,0.135,2.04e-06,0.134,0.901,131.997,271067,4,27.3966,11,1,80
And Love Goes On,"Earth, Wind & Fire",spotify:track:4fLyo0TfSm6eZuYpK33Wye,0.72,0.626,11,-10.509,1,0.035,0.201,4.57e-05,0.0575,0.913,123.029,244787,4,32.63337,13,1,80
Desafinado,Stan Getz,spotify:track:2PaumP067qr31odS4s8mC1,0.608,0.382,0,-17.063,1,0.0748,0.636,0.0116,0.146,0.785,89.128,350093,4,45.39284,19,0,80
Don't Change,INXS,spotify:track:6ck0CGe9BN9gW5oMmzbhs9,0.276,0.883,9,-5.625,1,0.0446,0.000252,0.462,0.0973,0.164,164.052,266027,4,26.01423,16,1,80
Skin Deep,Cher,spotify:track:2dP49Fdo10UBDjn1YIYbpS,0.688,0.714,5,-11.541,1,0.0355,0.085,1.06e-05,0.318,0.956,125.754,257040,4,25.6655,11,1,80
You Leave Me Breathless - Rudy Van Gelder Remaster,John Coltrane,spotify:track:0X2rAKNhB12m9zKAEBYbu4,0.506,0.0704,5,-19.089,1,0.0357,0.959,0.789,0.0806,0.269,110.676,441000,4,26.1382,18,0,80
Coming Up (Live At Glasgow),Paul McCartney And Wings,spotify:track:0Ix1999mTT1A3TF6Bywgv5,0.578,0.751,9,-7.803,1,0.0366,0.147,0.000499,0.627,0.684,137.023,248933,4,27.48507,12,1,80
Rumors,Timex Social Club,spotify:track:4yCmtYi6veZS3FcH9lp4O7,0.873,0.754,8,-6.286,1,0.0496,0.0377,0.0,0.053,0.556,106.33,288554,4,31.71657,12,1,80
Needles And Pins,Tom Petty & The Heartbreakers With Stevie Nicks,spotify:track:6Alshe3WYMVZRbYWgijYWT,0.497,0.73,9,-12.505,1,0.0585,0.0519,1.51e-06,0.822,0.381,119.488,145201,4,37.8921,7,1,80
נשבע,Haim Moshe,spotify:track:7bxlXnh1YMHQZHQm04oNrk,0.406,0.24,11,-14.13,0,0.032,0.861,2.58e-06,0.11,0.136,83.168,254333,4,48.15516,11,0,80
Just Because,Anita Baker,spotify:track:7mTx44Hkkffs6yTlZxFq34,0.594,0.598,8,-8.587,1,0.0399,0.671,0.0,0.044,0.433,85.64,311240,4,37.9753,13,1,80
Keep Your Eye On Me,Herb Alpert,spotify:track:1Xh1mNgvOolZ2TCFERLdnJ,0.799,0.74,1,-11.582,1,0.0583,0.00157,0.634,0.317,0.642,114.623,312320,4,33.20839,11,1,80
Meu Nome E Gal,Gal Costa,spotify:track:3xfxWX3Fz25DG34LZ6QQLf,0.546,0.606,9,-15.978,0,0.0842,0.152,4.55e-05,0.183,0.834,90.478,202600,4,59.00092,8,0,80
Chal Gayee,Kanchan,spotify:track:1XNg77BkaOEW3OsUDUc7T9,0.595,0.693,7,-11.009,1,0.173,0.35,9.12e-06,0.569,0.834,147.455,265880,4,40.83106,14,0,80
Yeah Buddy (Extended Mix),Royal House,spotify:track:4E1AdopjTJSO1N52LaVsvC,0.815,0.92,8,-3.358,0,0.141,0.102,0.00112,0.342,0.953,123.032,421293,4,32.64899,17,0,80
Howling Furies,Anthrax,spotify:track:5NguCJEDD2Msl15R78oi6P,0.22,0.874,9,-12.121,1,0.0721,2.13e-05,0.575,0.0742,0.471,167.11,235160,4,27.67498,11,0,80
Room To Move,Animotion,spotify:track:42B6mMkWVI3sU7f14JTYJn,0.5,0.813,10,-10.397,0,0.062,0.0256,0.000143,0.0607,0.704,200.713,276800,4,29.31789,13,1,80
White Wedding,Billy Idol,spotify:track:1gzIbdFnGJ226LTl0Cn2SX,0.673,0.814,9,-5.411,1,0.0367,0.0133,0.00293,0.343,0.728,147.193,252200,4,25.79702,13,1,80
Primitive Painters - Remastered,Felt,spotify:track:6o9wJs3adON4L38SfeujWZ,0.0819,0.779,9,-5.73,1,0.0434,0.00118,0.872,0.145,0.592,77.78,361293,4,50.0606,12,0,80
How Am I Supposed To Live Without You,Laura Branigan,spotify:track:0Pbz3hrYfXNJsPKdHXhh0r,0.559,0.469,10,-8.26,1,0.0355,0.813,8.33e-05,0.134,0.185,139.079,263320,4,34.55129,12,1,80
What The Fuck (Can I Do) - Instrumental Mix,Jonathan Ulysses,spotify:track:4HMigYSBb6wDw86oQagasL,0.675,0.862,7,-5.624,1,0.145,0.00281,0.926,0.0574,0.425,128.005,345000,4,25.32558,12,0,80
Hoy mi Deber,Silvio Rodríguez,spotify:track:29Da7l6ljVV4Eu8fAY83A3,0.447,0.101,0,-17.042,1,0.0389,0.932,0.000164,0.163,0.205,137.878,186928,3,28.28078,8,0,80
Menina Flor,Dutch Swing College Band,spotify:track:2lz0Qb1mL1vLGfXdK2h8xn,0.574,0.327,7,-15.354,0,0.0418,0.725,0.728,0.168,0.869,83.81,191507,4,33.5381,10,0,80
You Know I Love You ... Don't You?,Howard Jones,spotify:track:1ZfIg69PCKg7IHxA43R4NS,0.669,0.948,10,-5.092,1,0.0429,0.15,0.00714,0.195,0.961,144.092,240626,4,48.01091,11,1,80
Whatever Happened To Old Fashioned Love,B.J. Thomas,spotify:track:5FUG7FHEX0lPsXCaDD0k9J,0.578,0.392,2,-15.551,1,0.0298,0.138,0.0,0.231,0.62,108.03,206400,4,32.30098,9,1,80
Missing You,Dan Fogelberg,spotify:track:1ZhDatT59MAoXRLtQiMMfg,0.632,0.791,9,-6.856,0,0.0313,0.195,1.04e-05,0.353,0.804,92.854,245293,4,41.68999,10,1,80
"I, Android",Andy Clark,spotify:track:1VheXr6hbt7RVPNbtlIYJ0,0.595,0.723,11,-12.01,0,0.0342,0.0293,0.963,0.134,0.821,157.673,177361,4,29.4451,9,0,80
Crazy,The Manhattans,spotify:track:3TFOWJpcPUaKmVfRXM3uoK,0.847,0.487,8,-12.124,0,0.064,0.0776,6.66e-05,0.342,0.898,110.966,295240,4,23.3246,15,1,80
The Bird,The Time,spotify:track:7o8UELQiECaSiVBztJTRij,0.675,0.548,6,-15.277,1,0.0907,0.0529,0.0216,0.784,0.453,128.837,464333,4,31.97952,14,1,80
Just Once,Quincy Jones Featuring James Ingram,spotify:track:0rKPoDE9Bm4OcZeyHrHZnV,0.622,0.49,0,-7.486,1,0.0342,0.688,0.0,0.103,0.324,143.863,269280,4,34.09266,12,1,80
What's Love Got To Do With It,Tina Turner,spotify:track:4kOfxxnW1ukZdsNbCKY9br,0.851,0.406,1,-11.631,1,0.0661,0.219,6.41e-06,0.0853,0.792,97.84,226880,4,38.47106,13,1,80
Tum Itna Jo Muskura Rahe Ho,Jagjit Singh,spotify:track:4SVLJYv9gJQgFhtJdW3TEX,0.374,0.331,4,-12.652,1,0.0322,0.352,1.46e-05,0.178,0.594,171.381,321311,4,42.72148,18,0,80
Head Games,Foreigner,spotify:track:5nk6wxUSFUBxUKxjz0fKD6,0.678,0.693,1,-6.133,1,0.0249,0.0139,0.0,0.0596,0.623,107.415,217707,4,32.94628,9,1,80
Betcha Say That,Gloria Estefan & Miami Sound Machine,spotify:track:6k6bwPqngQMFBpoimRV7ID,0.812,0.696,3,-11.087,1,0.046,0.418,0.0103,0.471,0.863,124.995,276667,4,40.33516,11,1,80
Ideologia - Ao Vivo,Cazuza,spotify:track:4s6qyTWg5r4EyOi2QIwM9g,0.606,0.732,10,-10.8,0,0.0322,0.0945,6.65e-06,0.0841,0.727,132.111,245200,4,29.07146,14,0,80
Hourglass,Squeeze,spotify:track:5Y6HTd7VB0O8Aki4EvmB4x,0.732,0.545,5,-11.745,1,0.031,0.22,0.0,0.323,0.971,125.932,197107,4,84.68673,6,1,80
It Might Be You,Stephen Bishop,spotify:track:2wBblZ0wyRVjSVKQrNwSFx,0.577,0.391,7,-10.591,1,0.0243,0.21,7.2e-05,0.393,0.253,89.676,253867,4,31.72789,11,1,80
Out Of The Blue,Debbie Gibson,spotify:track:3A0wRQczzSNVtZfK8IBOMt,0.655,0.649,10,-10.018,1,0.0295,0.0188,3.13e-06,0.186,0.75,125.592,233333,4,32.24651,10,1,80
"Overture (The Big Race) - From ""Pee Wee's Big Adventure""",Danny Elfman,spotify:track:1P9PYvV5kuZ9dAACp3qSQm,0.297,0.219,1,-14.216,1,0.0335,0.959,0.765,0.108,0.0483,133.757,188267,3,16.80054,10,0,80
Tal Coat - Remastered 2004,Brian Eno,spotify:track:33xP7dQigSmT5apPCcDVBE,0.26,0.176,5,-21.547,1,0.0551,0.752,0.857,0.0749,0.0386,120.418,327907,5,42.6312,19,0,80
Johnny tu n'es pas un ange,Édith Piaf,spotify:track:7LnI9dxw4rnnj6ey4R3THe,0.648,0.337,10,-8.891,0,0.0389,0.738,0.0,0.201,0.45,127.388,131307,4,40.866,6,0,80
I Don't Know,Michael Morales,spotify:track:6wKfivQMFI74aq6rxxSqtu,0.593,0.618,10,-11.099,1,0.034,0.46,0.0,0.121,0.549,97.093,236840,4,48.84664,12,1,80
Cannonball,Supertramp,spotify:track:7AW4T7G3e8VsZ8D7jV1hMr,0.76,0.728,2,-9.766,0,0.0347,0.182,0.0808,0.0901,0.801,127.213,458083,4,30.33693,21,1,80
Political Song for Michael Jackson to Sing,Minutemen,spotify:track:2hPOhalhnij5ei9Y3VBgBQ,0.538,0.895,1,-8.629,1,0.161,0.171,0.000601,0.115,0.74,171.858,91133,4,49.21545,5,0,80
World Where You Live,Crowded House,spotify:track:6aInKHoFNCD7DPWUhFRfUE,0.572,0.455,2,-15.244,1,0.035,0.102,3.38e-06,0.172,0.905,110.422,184640,4,31.09251,12,1,80
Si Alguien Lo Quiere Saber,Gualberto Ibarreto,spotify:track:4iWCmzc1V61nHbyDmXBbpt,0.519,0.435,6,-8.844,0,0.0322,0.882,6.55e-06,0.172,0.485,97.437,274560,4,28.36608,17,0,80
Suddenly,Billy Ocean,spotify:track:65h7Qhxl2WfW31Bl6sjWAI,0.496,0.339,10,-9.512,0,0.0317,0.735,0.0,0.115,0.201,129.486,234707,4,27.17331,12,1,80
Night Illusion (feat. Majorie Barnes),Tee Mac,spotify:track:6ZuLObGjW3CTRtjft5zwcm,0.708,0.497,0,-12.419,1,0.0756,0.0162,0.67,0.145,0.857,120.56,264760,4,18.7965,15,0,80
Envol,Éric Serra,spotify:track:2sLQga7lbU0Epj4f32yutb,0.398,0.412,9,-17.234,1,0.0308,0.763,0.944,0.0838,0.531,88.771,208213,4,66.09949,7,0,80
Painted Moon,The Silencers,spotify:track:2BOdEwU54cnQhWpAqMUQqg,0.611,0.668,9,-10.164,1,0.0318,0.0705,0.486,0.08,0.251,125.264,365000,4,43.22434,15,1,80
Why Can't I Have You,The Cars,spotify:track:3hPljMlsrP2S4j2WQdhZo0,0.586,0.503,4,-10.001,0,0.0322,0.358,1.41e-05,0.0426,0.895,206.208,245507,4,58.48987,11,1,80
All You Gotta Do Is Say,The Prisoners,spotify:track:0Am4m8SBquJ2MrTfjBxeBf,0.152,0.76,2,-7.993,1,0.0458,0.0726,3.63e-05,0.132,0.424,169.815,154280,4,40.28557,8,0,80
Soldiers Of Metal - Live,Anthrax,spotify:track:5P2gaHzOliyhO1hgWtmftp,0.365,0.987,2,-4.428,1,0.159,3.13e-05,0.00732,0.336,0.0534,105.667,177907,4,50.51727,9,0,80
Ask Me,Beat Happening,spotify:track:1o8KxhMZfYLxMOoxw8uA9R,0.648,0.0954,8,-15.103,1,0.115,0.896,0.0,0.343,0.338,109.434,58760,4,37.14575,4,0,80
High Time,Styx,spotify:track:3L6QNpfmdYuIG1ey3RqMDb,0.685,0.506,1,-12.09,1,0.0389,0.0765,0.0,0.108,0.913,121.449,273027,4,40.78543,13,1,80
¿Qué Es Lo Que Será?,Carlos Cano,spotify:track:1khxyqPjdOMLoHKZ4HSlKW,0.684,0.409,0,-10.571,0,0.0349,0.81,1.99e-06,0.0807,0.502,120.105,193733,4,57.75892,10,0,80
Day-O - Live,Chuck Brown and the Soul Searchers,spotify:track:37Zh7KRrBb7Kol4OB4N0Dy,0.746,0.699,5,-15.619,1,0.068,0.0455,0.079,0.37,0.943,89.767,511560,4,24.05793,20,0,80
Stranglehold,Paul McCartney,spotify:track:7oJLxq4WVOjtHDB4War58k,0.51,0.626,11,-11.14,0,0.056,0.285,0.000264,0.378,0.679,123.808,217600,4,39.88517,11,1,80
Word Up,Cameo,spotify:track:7LoGfKBAaOl0nxhodJ1240,0.878,0.84,6,-13.105,0,0.064,0.0421,0.0035,0.053,0.882,116.222,260000,4,56.07821,13,1,80
Strictly Business,EPMD,spotify:track:1xZdjsAGrY4BUIbIlYy3EX,0.712,0.895,10,-4.212,0,0.254,0.181,1.8e-05,0.108,0.727,96.338,285413,4,33.47963,11,0,80
"Look, Back & Laugh",Minor Threat,spotify:track:7oaSBiHGHVmPIHYaSstwhQ,0.266,0.962,4,-6.126,1,0.117,0.00705,0.0344,0.191,0.508,82.265,196480,4,70.81,6,0,80
Female Intuition,Mai Tai,spotify:track:57RpYNriGgrpP7aa4dchR7,0.713,0.81,5,-10.236,0,0.0367,0.156,4.69e-05,0.2,0.812,111.285,244493,4,56.27114,11,1,80
Take The Time,Michael Stanley Band,spotify:track:00drgzklCYUPHnEDRi7ROJ,0.49,0.719,9,-7.87,1,0.0355,0.0961,0.000175,0.12,0.864,181.448,333560,4,36.02529,16,1,80
Walkin' Shoes,Tora Tora,spotify:track:08voj9TLULmsz8cOzFzYT8,0.372,0.686,2,-12.209,1,0.0442,0.000712,0.279,0.0731,0.526,145.514,228040,4,79.92093,9,1,80
Headshot,Adrian Oblanca,spotify:track:6G5uuJfBur2Cd4FjdjF8a8,0.804,0.978,6,-7.574,1,0.0432,1.58e-05,0.929,0.0717,0.217,124.308,370701,4,124.04878,10,0,80
Fire In The Morning,Melissa Manchester,spotify:track:3P9K308CovFv7tbJz8UKRE,0.571,0.292,7,-17.322,1,0.0379,0.453,4.96e-05,0.135,0.183,127.347,233867,4,25.72392,11,1,80
1982,Randy Travis,spotify:track:31lfvDUMzQ3siXemj9G5xV,0.614,0.53,9,-8.129,1,0.0254,0.0986,1.9e-06,0.09,0.58,108.051,179307,4,62.623,8,0,80
Leisurely Waves,Nataural,spotify:track:0bunlfw30LiSE5jKZ1aoVL,0.18,0.999,6,-16.148,0,0.0451,0.576,0.0468,0.952,1e-05,93.58,105024,3,56.06489,4,0,80
This Must Be The Place (Naive Melody),Talking Heads,spotify:track:6aBUnkXuCEQQHAlTokv9or,0.942,0.641,7,-10.15,1,0.0333,0.331,0.179,0.028,0.966,114.443,296147,4,23.55215,13,1,80
Wiedersehn,Ton Steine Scherben,spotify:track:4iafuhW9ePYvdHEggZ8J4c,0.694,0.587,7,-8.941,1,0.157,0.0715,0.0,0.165,0.677,126.294,211360,4,37.21186,9,0,80
Do You Wanna Touch Me (Oh Yeah),Joan Jett & the Blackhearts,spotify:track:6Xprc4GuCejWA3BjU5knyw,0.572,0.836,11,-3.159,1,0.0867,0.0247,0.000221,0.159,0.726,127.667,226520,4,25.24779,10,1,80
Bluegrass Itch,David Grier,spotify:track:5QdNXSlzJFS4U1BxBaSRRm,0.419,0.582,2,-16.638,1,0.0317,0.586,0.972,0.21,0.968,148.662,141907,4,26.96939,8,0,80
Jeena Nahi,Amit Kumar,spotify:track:4wTCkMHovw8OQ9xs3sjaWM,0.432,0.557,10,-10.139,0,0.0335,0.863,0.00857,0.288,0.534,103.32,477227,4,25.18574,20,0,80
"Perdóname, Olvídalo (with Juan Gabriel)",Rocío Dúrcal,spotify:track:5ijugzGMjG0jmgkDkjotrh,0.272,0.141,5,-16.89,1,0.0366,0.751,3e-06,0.191,0.438,207.133,217067,4,48.05954,10,0,80
Skateaway,Dire Straits,spotify:track:7dRrGFypClyo0iNxSyxpnD,0.523,0.707,7,-12.19,1,0.0318,0.119,0.00409,0.0794,0.609,116.196,378960,4,21.12216,11,1,80
Outlaw,War,spotify:track:3tQO5AJkDV4qFs1GoUH59I,0.816,0.611,2,-9.513,1,0.0644,0.0204,0.378,0.0982,0.842,130.285,302600,4,37.3894,12,1,80
Living In Sin,Bon Jovi,spotify:track:4urd42euwvihhC3j1G8Jt2,0.267,0.793,4,-7.12,1,0.0415,0.0247,0.0,0.0634,0.526,174.118,279053,4,29.48887,15,1,80
Being With You,Smokey Robinson,spotify:track:5khAYmr8HHFwI3sp0Lw9wp,0.649,0.434,0,-9.529,0,0.0267,0.764,2.44e-06,0.0822,0.572,108.754,246960,4,53.18318,7,1,80
I Believe In You,Don Williams,spotify:track:1PpbrbgsXRXeKw1GnZMEv7,0.512,0.212,7,-21.426,1,0.0483,0.88,0.00573,0.115,0.51,117.756,246440,3,22.4743,15,1,80
Can't We Try,Teddy Pendergrass,spotify:track:16fL0EBjZAqAVASav7A6Rl,0.477,0.375,4,-12.549,0,0.0535,0.676,0.0,0.144,0.301,129.894,303720,4,45.85131,16,1,80
John Coltrane Stereo Blues,The Dream Syndicate,spotify:track:1jyvGhuDOVg6bQhd8PI4J1,0.505,0.702,9,-13.314,1,0.0546,0.00089,0.0015,0.506,0.839,128.992,527667,4,41.29476,18,0,80
Every Step Of The Way,John Waite,spotify:track:5Xkp3zS9cRkNmdWS8pgRo0,0.613,0.851,7,-7.573,1,0.0446,0.0266,2.96e-06,0.225,0.597,120.329,252013,4,31.81171,10,1,80
What You Need,INXS,spotify:track:04EnF5C2HvYZfGu64Bng7I,0.685,0.827,11,-6.045,1,0.0546,0.0238,0.0159,0.328,0.477,116.085,214000,4,28.70342,10,1,80
Need Your Loving Tonight,Queen,spotify:track:4PzUPLnioZI9MSM37vUwnW,0.604,0.876,9,-3.881,1,0.0393,0.329,0.0,0.241,0.801,137.812,169200,4,47.29766,7,1,80
Without You (Not Another Lonely Night),Franke & The Knockouts,spotify:track:3hzzv1JDlYAOBaT6eW2fSx,0.534,0.607,2,-7.072,1,0.0419,0.162,0.0,0.209,0.309,73.564,227040,4,38.21463,10,1,80
Rain Forest,Pierre Favre,spotify:track:2jocsWazY1EBhyPtk4RiNV,0.315,0.271,8,-28.678,1,0.0765,0.866,0.317,0.104,0.0338,140.012,314227,5,32.42211,20,0,80
Cyclops Carnival,Torment,spotify:track:3ZDe1cReJ4SNrH9AV9bK4t,0.319,0.969,9,-7.294,1,0.0497,0.117,0.0546,0.179,0.652,141.868,199173,4,18.83353,13,0,80
Hanging On A Heart Attack,Device,spotify:track:5hsC00g3JK5ZvWlBOZOUQi,0.505,0.891,6,-12.17,0,0.0487,0.00336,0.00675,0.329,0.475,98.483,310427,4,43.13202,13,1,80
Don't You Believe Him,Reba McEntire,spotify:track:1aYzGHfPAenfUb5USJ1vDe,0.556,0.34,7,-16.19,1,0.0757,0.146,0.0,0.127,0.552,111.222,138800,4,47.57792,6,0,80
Griechischer Wein,Udo Jürgens,spotify:track:2f8Hc0w7BpDtzwoa6BHKec,0.406,0.408,3,-13.873,1,0.0387,0.743,0.0,0.261,0.58,148.081,244693,4,43.60721,13,0,80
Rock You to Hell,Grim Reaper,spotify:track:7aopt0bV80oeNb9L6wCU3D,0.442,0.954,9,-8.98,0,0.0798,0.00167,0.621,0.0818,0.221,92.877,240562,4,44.94016,10,0,80
Apollo Jazz,Éric Serra,spotify:track:5r2kqKuAxrVhA5OtFB0YdE,0.592,0.444,0,-10.089,1,0.0251,0.522,0.0092,0.261,0.385,129.967,152547,4,32.21744,7,0,80
In God's Country,U2,spotify:track:1AQYE6CcYKlzM8e9Df5i1g,0.497,0.704,2,-8.085,1,0.0324,0.0071,6.69e-05,0.783,0.607,125.919,176597,4,54.22678,7,1,80
Before I Go,Starship,spotify:track:5yYYnayajHu9jM6CPo3NmO,0.744,0.816,9,-4.968,1,0.0367,0.124,0.0,0.343,0.623,115.388,314853,4,54.97738,9,1,80
I Guess That's Why They Call It The Blues,Elton John,spotify:track:23l1kVpqMVREiwU1YAlcr4,0.673,0.663,0,-7.29,1,0.0269,0.217,0.017,0.177,0.671,120.634,285333,3,35.44215,16,1,80
